pond,datetime,CO2_meas_ppm_mean,CO2_meas_ppm_std,WaterTemp_meas_degC_mean,WaterTemp_meas_degC_std,co2_depth,temp_depth,CO2_umol_L,CO2_umol_L_std,year
burned,2024-08-29,4688.225791666667,254.39170335878794,11.026041666666666,0.5571318523715882,1.0,1.0,108.45470859734537,4.260434513517605,2024
burned,2024-08-30,5913.119750000001,903.4802974718191,11.42471064814815,0.7938514646507848,1.0,1.0,138.41874994422008,15.246153584213937,2024
burned,2024-08-31,4645.222020833334,167.1109163246735,11.943912037037036,0.6101761397907087,1.0,1.0,110.42185843106816,2.803455314158553,2024
burned,2024-09-01,4537.192625000001,282.30169080565025,11.477800925925926,0.9214772397152113,1.0,1.0,106.37722302380206,4.783291613029668,2024
burned,2024-09-02,4660.205166666667,416.7683743562437,11.046064814814814,0.382228660595631,1.0,1.0,107.87066270954381,6.940818830172215,2024
burned,2024-09-03,5229.1416875,383.60464224295646,10.985046296296296,0.20697567926087793,1.0,1.0,120.82063214687808,6.3526775708653656,2024
burned,2024-09-04,4637.532354166667,65.26742232081665,10.94480324074074,0.37633588482234115,1.0,1.0,107.02321956778431,1.0867516799963188,2024
burned,2024-09-05,5156.486,658.5775868938249,10.924513888888889,0.1387328678192856,1.0,1.0,118.92765668499244,10.882477204570245,2024
burned,2024-09-06,4753.361083333333,691.7676126185675,11.692094907407407,0.4777150959332285,1.0,1.0,112.15464190166581,11.55595717359825,2024
burned,2024-09-07,4023.7834375,408.0681848043105,10.626122685185184,0.32282736848662397,1.0,1.0,91.98256537060513,6.782987187891587,2024
burned,2024-09-08,7252.002485714285,5854.208521999302,11.496881868131867,2.2205714538433616,1.0,1.0,170.12371315220193,103.3767572504875,2024
unburned,2022-06-26,1246.3703463157894,304.8724447656117,,,1.0,1.0,,,2022
unburned,2022-06-27,1871.5145833333333,224.79625181955456,,,1.0,1.0,,,2022
unburned,2022-06-28,2630.2395833333335,366.4187156733915,,,1.0,1.0,,,2022
unburned,2022-06-29,3445.2070625,360.4500507613324,,,1.0,1.0,,,2022
unburned,2022-06-30,3545.818541666667,514.7428123763402,,,1.0,1.0,,,2022
unburned,2022-07-01,3018.707291666667,455.2737831282077,16.555892857142858,0.7011874763457537,1.0,1.0,82.048673029408,7.6599651982520545,2022
unburned,2022-07-02,3117.9562291666666,280.75109607222345,17.257749999999998,1.201717450063549,1.0,1.0,86.46010434839555,4.799759895743706,2022
unburned,2022-07-03,4023.6987083333333,264.254705464493,18.289041666666666,0.5066613270761932,1.0,1.0,114.88721556482098,4.418464298778607,2022
unburned,2022-07-04,4548.235625,470.08248286130373,16.581979166666667,0.4769155101399611,1.0,1.0,123.71360028795783,7.8525124785148765,2022
unburned,2022-07-05,4719.753604166667,497.46207271683835,15.928583333333334,0.39371194964184253,1.0,1.0,125.99767315993743,8.287735709544453,2022
unburned,2022-07-06,4622.4420625,475.0788792475214,15.6761875,0.23933770819457095,1.0,1.0,122.50782869447201,7.875715850653248,2022
unburned,2022-07-07,4309.850104166667,327.057232685152,16.038333333333334,1.2993688866315447,1.0,1.0,115.41805022278416,5.608846886276074,2022
unburned,2022-07-08,4440.949854166666,156.37539532830814,16.995916666666666,1.1592666763736257,1.0,1.0,122.23138233493565,2.669798795953277,2022
unburned,2022-07-09,4356.560333333334,961.2683310585998,18.935645833333336,1.627152237441856,1.0,1.0,126.6797696664811,16.65807807428739,2022
unburned,2022-07-10,3865.2620625,444.2631451377399,19.754583333333333,1.3029169211987768,1.0,1.0,115.00578986303742,7.619723469117565,2022
unburned,2022-07-11,4479.02125,683.0644802397894,19.972083333333334,0.7423542720616799,1.0,1.0,134.08010671041356,11.507683932794222,2022
unburned,2022-07-12,4349.74025,807.4468374720905,19.490479166666667,0.9224496293596063,1.0,1.0,128.46729126469572,13.6817235188583,2022
unburned,2022-07-13,3949.4322291666667,457.4260261785959,18.520875,0.536283412885548,1.0,1.0,113.50725305668634,7.655644070717882,2022
unburned,2022-07-14,4964.9398125,482.31430792655004,17.1631875,0.35219733686634785,1.0,1.0,137.3063624850222,8.0246793782564,2022
unburned,2022-07-15,5189.2820624999995,149.7755718321057,16.916166666666665,1.4872161818751195,1.0,1.0,142.503804611944,2.5839758632443313,2022
unburned,2022-07-16,6490.839333333333,765.7196830304332,17.436791666666668,0.5335167930250314,1.0,1.0,180.90809137360264,12.814219981353835,2022
unburned,2022-07-17,4920.831395833334,893.6049199710443,15.636166666666666,0.5382605290778071,1.0,1.0,130.26589791193626,14.956636050404915,2022
unburned,2022-07-18,4131.619270833334,620.3478484348727,14.064437499999999,0.8110570435706297,1.0,1.0,104.51087350241878,10.474078839927484,2022
unburned,2022-07-19,3609.247,450.69640356216826,13.453083333333334,0.41037392566444636,1.0,1.0,89.6843596953314,7.512631607009596,2022
unburned,2022-07-20,2787.5687708333335,228.4099206497919,11.558979166666667,0.6728018420795787,1.0,1.0,65.51355357395578,3.8394990107201057,2022
unburned,2022-07-21,2821.1534166666665,341.15058774026016,10.8975,0.6592571254425776,1.0,1.0,65.01398338399932,5.73214835633718,2022
unburned,2022-07-22,2846.9910416666667,219.5404533720532,10.733791666666667,0.3397753925402587,1.0,1.0,65.29051275607918,3.651228445114979,2022
unburned,2022-07-23,3154.238645833333,273.422197083596,11.781291666666666,1.3960626999016705,1.0,1.0,74.62021723499764,4.703500194866709,2022
unburned,2022-07-24,4290.087375,708.0318078121113,12.047145833333333,0.3110579743175297,1.0,1.0,102.29115743432433,11.764595317769219,2022
unburned,2022-07-25,3491.7845208333333,481.1402642326137,11.6956875,0.16841023320729592,1.0,1.0,82.39674091883262,7.958049678349892,2022
unburned,2022-07-26,3161.841958333333,358.98977748812985,11.112479166666667,0.775317614795417,1.0,1.0,73.33230700467503,6.0543322590296205,2022
unburned,2022-07-27,4524.963916666667,443.0224060957238,12.243708333333332,0.7769853077373574,1.0,1.0,108.51860729599488,7.471933987935643,2022
unburned,2022-07-28,4475.1435,1109.749935025502,13.764916666666666,1.15283498539301,1.0,1.0,112.21726633924544,18.942886023878707,2022
unburned,2022-07-29,3301.366,,14.709,,1.0,1.0,85.08653032070832,,2022
unburned,2023-07-02,2003.0851851862462,4429.711048776419,23.16942899713467,0.6936528155801425,1.0,1.0,65.50120494025543,74.51176129344132,2023
unburned,2023-07-03,1543.5306854166665,129.2992085412362,22.383539909722224,0.5677625884891637,1.0,1.0,49.398219844990976,2.1661808791449104,2023
unburned,2023-07-04,1747.2683527777776,174.1822661407465,21.676694625,0.4301099906873748,1.0,1.0,54.840323073751016,2.9052720191637724,2023
unburned,2023-07-05,1574.9290416666665,119.28513447278957,20.420596965277777,0.42332978186867903,1.0,1.0,47.73916793220666,1.9891831229360222,2023
unburned,2023-07-06,1653.8167354166667,151.09448184649332,20.707242666666666,0.579938354263068,1.0,1.0,50.5317747333132,2.532309806889977,2023
unburned,2023-07-07,1722.5159659722221,156.37325251524564,20.638410152777777,0.410879813009446,1.0,1.0,52.53024089435222,2.606618756545199,2023
unburned,2023-07-08,1458.9302451388887,191.7572412833497,18.362492472222222,0.9226950440499689,1.0,1.0,41.742831766116794,3.249241941570462,2023
unburned,2023-07-09,1377.8556861111113,98.29812405555293,16.98041879861111,0.41719705709991617,1.0,1.0,37.906937081613385,1.6388841707178559,2023
unburned,2023-07-10,1613.5512173611112,123.39174643005245,17.512519409722223,0.5019559557752958,1.0,1.0,45.06863466560932,2.062857557401203,2023
unburned,2023-07-11,1918.8395951388889,144.7559125598643,18.917389305555556,1.1538543046568872,1.0,1.0,55.76723912127562,2.470992628148735,2023
unburned,2023-07-12,2043.9328986111109,134.02889795681028,20.102670284722223,0.672725012659673,1.0,1.0,61.40889882502131,2.252978128620295,2023
unburned,2023-07-13,1826.3212229166668,228.7676274233796,19.651910041666667,0.5907694817429743,1.0,1.0,54.18388038525663,3.83542473379188,2023
unburned,2023-07-14,1565.8840020833334,103.91622996834137,18.685739083333335,0.520968454953828,1.0,1.0,45.21341593933479,1.7383255860867726,2023
unburned,2023-07-15,1752.8925597222221,101.726620248504,18.908840972222222,0.31359000386736263,1.0,1.0,50.932068769922594,1.690418089390109,2023
unburned,2023-07-16,1689.1493895833332,168.65565348974124,18.594235055555554,0.8504331505078256,1.0,1.0,48.64694754562705,2.8512034726325926,2023
unburned,2023-07-17,1609.3537902777778,104.5578383028026,20.4583468125,1.6877367044960447,1.0,1.0,48.833951708874324,1.815402940028043,2023
unburned,2023-07-18,2122.8427145833334,225.93510948761653,22.791398687500003,1.2082554870848252,1.0,1.0,68.70280708792103,3.863423447890365,2023
unburned,2023-07-19,2539.554939583333,382.94118702986685,24.2363086875,0.4196004356219848,1.0,1.0,85.49222637712626,6.385112923375396,2023
unburned,2023-07-20,2626.8045388888886,467.61388840426906,22.833547875,0.6922165285243181,1.0,1.0,85.1110540811557,7.865328563307554,2023
unburned,2023-07-21,2331.5718555555554,276.08276193765107,21.75275171527778,0.3853683920304655,1.0,1.0,73.33325752656475,4.5983177923784355,2023
unburned,2023-07-22,2048.1753270833333,205.69353152277114,21.757567659722223,0.5087599093890285,1.0,1.0,64.428351767301,3.4395249472470777,2023
unburned,2023-07-23,1803.4180909722222,120.6704959271735,20.669974506944445,0.40764499221436484,1.0,1.0,55.045737057219554,2.0112733038702033,2023
unburned,2023-07-24,2059.6959506944445,214.09679907035994,21.007157041666666,0.5933956615202607,1.0,1.0,63.45950627175899,3.5897615349953944,2023
unburned,2023-07-25,1963.65751875,225.08153815483269,20.46093445138889,0.4397530823895836,1.0,1.0,59.58917512349528,3.7554071108025777,2023
unburned,2023-07-26,1919.7722881944446,143.17787809828693,19.956299284722224,0.3418126087861693,1.0,1.0,57.443309747502695,2.381380319202689,2023
unburned,2023-07-27,1804.8144006944447,236.2617854464705,20.099272270833332,0.45142955359269293,1.0,1.0,54.21956613808852,3.9434216796851445,2023
unburned,2023-07-28,2455.796390972222,249.64517256497567,20.462114881944444,0.4329659103248039,1.0,1.0,74.52607647034598,4.164336432649136,2023
unburned,2023-07-29,2370.8738381944445,147.06680839337605,20.295886909722224,0.4494181795827957,1.0,1.0,71.61655268638025,2.4545190066380083,2023
unburned,2023-07-30,2581.2547881944442,199.06709023792627,21.15897495138889,0.9040771402578984,1.0,1.0,79.86422425852305,3.37109806600277,2023
unburned,2023-07-31,2700.5761701388888,333.77824243735796,22.600876909722224,1.3853245637741638,1.0,1.0,86.94492390759517,5.739802199794211,2023
unburned,2023-08-01,2851.2486069444444,263.25996080610656,24.472866826388888,1.2304993907589887,1.0,1.0,96.60283603941744,4.504860933659802,2023
unburned,2023-08-02,3078.1967736111114,395.4646089734648,25.771204833333332,1.1061495698935977,1.0,1.0,108.0095751784008,6.7403401171889605,2023
unburned,2023-08-03,2924.814947916667,568.557555364923,24.376021055555555,1.051553601755189,1.0,1.0,98.83556202795329,9.673684352027292,2023
unburned,2023-08-04,1878.0526631944444,347.74503852996975,21.747640569444442,0.4643344090783602,1.0,1.0,59.06071238073445,5.806579240185099,2023
unburned,2023-08-05,1230.6079084027779,156.42069871890155,19.1230798125,0.7467246150144886,1.0,1.0,35.972589509120866,2.6356101177644646,2023
unburned,2023-08-06,1213.0639458333333,100.16949089788066,18.75150632638889,0.6391278621071571,1.0,1.0,35.09103041081928,1.6820034914425417,2023
unburned,2023-08-07,1364.4085375,120.44873286680449,18.595706993055558,0.34152464007257244,1.0,1.0,39.29614860899552,2.003323386389213,2023
unburned,2023-08-08,1467.3138625,116.31722369874814,18.01797209722222,0.4011683187620383,1.0,1.0,41.575714842797986,1.9383125521169917,2023
unburned,2023-08-09,1752.0661729166666,94.22069313863382,18.995735777777778,0.777870615355342,1.0,1.0,51.032638470010696,1.5891537875041097,2023
unburned,2023-08-10,1974.5679465277776,152.87562966626692,19.55255777777778,0.7713967550799963,1.0,1.0,58.41935073251767,2.5779112569710563,2023
unburned,2023-08-11,2296.739773611111,153.39306573843783,20.68775273611111,1.0381448581641817,1.0,1.0,70.13805090652362,2.6087791264387343,2023
unburned,2023-08-12,2447.3933194444444,214.52128484364306,21.0377529375,0.5490140482179984,1.0,1.0,75.4685244020099,3.591768963269369,2023
unburned,2023-08-13,2424.2983236111113,101.97690758267025,20.894656006944444,0.48932319655799983,1.0,1.0,74.46015708440109,1.704155136071852,2023
unburned,2023-08-14,2400.278134722222,150.7175289947085,19.73004982638889,0.5424187210797456,1.0,1.0,71.36811817195989,2.5229578802884465,2023
unburned,2023-08-15,2553.4375180555558,122.22372814466044,20.125820444444443,0.7127554910870287,1.0,1.0,76.7662762609084,2.057171275596065,2023
unburned,2023-08-16,2263.446038888889,263.70655083458115,19.45041842361111,0.4640404600165846,1.0,1.0,66.77466877602104,4.403279370276057,2023
unburned,2023-08-17,1745.5039319444445,233.8153383145779,18.724328208333336,0.4192555994690518,1.0,1.0,50.454599630823864,3.89856426950786,2023
unburned,2023-08-18,1529.3816916666667,104.90093060130343,18.5158403125,0.5787661458454251,1.0,1.0,43.94840805623222,1.7580501832435647,2023
unburned,2023-08-19,1554.8600118055556,167.37584128526183,18.32663090277778,0.3668399805136992,1.0,1.0,44.44252896517342,2.7860848302277366,2023
unburned,2023-08-20,1429.72799375,96.52888913651584,18.038559701388888,0.4035325517339888,1.0,1.0,40.534350649680256,1.608681323431808,2023
unburned,2023-08-21,1465.4629861111111,97.5834623290063,18.023165083333332,0.33869043642399327,1.0,1.0,41.529375642833344,1.6228768059563232,2023
unburned,2023-08-22,1678.161127777778,128.87211654135066,18.40662740277778,0.5151846363117262,1.0,1.0,48.07533142234579,2.1553917077399873,2023
unburned,2023-08-23,1885.71945625,104.13400515790212,19.52101867361111,0.7396616552744759,1.0,1.0,55.741414315352415,1.7542091939766244,2023
unburned,2023-08-24,2002.4349194444444,209.64824389037508,19.911874833333336,0.3606856869747318,1.0,1.0,59.842412248397736,3.4890488119257093,2023
unburned,2023-08-25,1453.192865972222,126.95539581737364,19.227139576388886,0.4329274507378703,1.0,1.0,42.603424000385175,2.1177430459053426,2023
unburned,2023-08-26,1864.761448611111,112.50645073732794,19.252005861111112,0.3426298769506901,1.0,1.0,54.70760428900171,1.8712923878997791,2023
unburned,2023-08-27,1798.4161138888887,134.33057560361345,18.18294388888889,0.5143489368473683,1.0,1.0,51.19575772057708,2.246624503780364,2023
unburned,2023-08-28,1878.8431236111112,164.00819257874008,17.65974563888889,0.415701736944349,1.0,1.0,52.69842181449237,2.7343099794749817,2023
unburned,2023-08-29,1753.2490979166666,104.12957911577841,16.61424192361111,0.41150276080510323,1.0,1.0,47.73299264261324,1.7357926134896309,2023
unburned,2023-08-30,1870.487511111111,111.14344609021005,16.21020895138889,0.6692479141414738,1.0,1.0,50.33930906147644,1.8680738903000762,2023
unburned,2023-08-31,1809.1950118055554,97.5824997967366,16.513999993055556,0.4972961755457539,1.0,1.0,49.115164577213065,1.6311361378120384,2023
unburned,2023-09-01,1689.5708097222223,139.78289321415164,16.69785682638889,0.32962022060541946,1.0,1.0,46.10936266170655,2.3240044482568742,2023
unburned,2023-09-02,1432.989225,159.27708044481406,16.382760395833333,0.2716286218064764,1.0,1.0,38.75628075363574,2.6431868193178896,2023
unburned,2023-09-03,1390.7078013888888,110.98682937167493,16.27847592361111,0.354617920107168,1.0,1.0,37.5005770921782,1.8467270759261083,2023
unburned,2023-09-04,1545.5711729166667,188.8912670814356,16.028276326388887,0.49672603629373185,1.0,1.0,41.378546244139365,3.1573462709915057,2023
unburned,2023-09-05,1298.6121173611111,89.97196659996936,16.48282972222222,0.4683464806955363,1.0,1.0,35.22268191401072,1.5025276935502592,2023
unburned,2023-09-06,1330.3986944444446,101.17149986151064,15.48438288888889,0.4611119346134308,1.0,1.0,35.06517909501205,1.6891675805679132,2023
unburned,2023-09-07,1297.1311520833333,117.03962567474004,14.239722083333332,0.37956900774393343,1.0,1.0,32.97907590306464,1.948999936896407,2023
unburned,2023-09-08,1358.6040965277778,134.35326632939388,13.956698548611111,0.8237289598840605,1.0,1.0,34.25881099971182,2.269367119359555,2023
unburned,2023-09-09,1628.9264319444444,115.57321728775511,14.994899368055556,0.6610013002291322,1.0,1.0,42.33126881879247,1.9420157599509795,2023
unburned,2023-09-10,1954.5325479166665,111.99619896298285,14.99942932638889,0.45808969098935676,1.0,1.0,50.79951776255752,1.8697164709073049,2023
unburned,2023-09-11,2032.160914,159.1288669765863,14.37658229,0.47288953008130025,1.0,1.0,51.872719309957965,2.657831781926926,2023
unburned,2024-07-15,5647.299895833334,791.1749209326712,10.026481916639542,0.3313367300938533,1.0,1.0,126.80431310554502,13.154652002861413,2024
unburned,2024-07-16,3373.7552083333335,1349.04507326594,10.376124075430411,0.290286834038337,1.0,1.0,76.55011291308263,22.400677397845147,2024
unburned,2024-07-17,1912.5903683333333,1304.04728708507,11.581981591118707,1.3728838669861754,1.0,1.0,44.98039714803661,22.416106916729035,2024
unburned,2024-07-18,2703.8874804166667,2328.297715347306,12.773445926242404,1.079620953408327,1.0,1.0,65.86340459143855,39.650169287614666,2024
unburned,2024-07-19,3342.9820145833332,1627.0162725982902,13.659445619936342,1.5227626322281145,1.0,1.0,83.57008300539175,28.101565582949664,2024
unburned,2024-07-20,4137.211463458333,2505.092153865476,15.049174748173467,2.2750196908907303,1.0,1.0,107.6834017185382,44.31254507994149,2024
unburned,2024-07-21,3727.6716166666665,1762.9519456193866,16.96692705507632,2.749956725598551,1.0,1.0,102.51455691546337,31.65613536230533,2024
unburned,2024-07-22,3723.814208333333,1120.5425172732457,18.7323225346318,3.0764632858370935,1.0,1.0,107.66281858941002,20.32877758501283,2024
unburned,2024-07-23,4867.825041666667,1077.5752407012806,20.481589700204356,2.6999743151102464,1.0,1.0,147.80404102180353,19.318815760017582,2024
unburned,2024-07-24,7249.768541666667,1751.0562537501437,20.72158251727069,1.775579379513242,1.0,1.0,221.60236457638516,30.48795377974993,2024
unburned,2024-07-25,8807.314958333334,448.4528426545835,18.44289754796911,0.8142296896935081,1.0,1.0,252.56713309351215,7.572536904586971,2024
unburned,2024-07-26,6778.2835625,381.11241912941773,15.44450872350622,0.45569359730323483,1.0,1.0,178.44937918075928,6.36197869123949,2024
unburned,2024-07-27,6143.262,538.2173219567904,14.316950142045455,0.5517557293541758,1.0,1.0,156.540952696223,9.012262273239942,2024
unburned,2024-07-28,7144.7010625,501.6659310812239,14.382685185185185,0.28984146857648035,1.0,1.0,182.40717880958198,8.329963362998512,2024
unburned,2024-07-29,6896.007624999999,675.7940854733419,13.660405092592592,0.8562736633687291,1.0,1.0,172.3958010923541,11.426751375288074,2024
unburned,2024-07-30,7587.3668125,506.77674821812656,12.839837962962964,0.4121449661638481,1.0,1.0,185.17950395843394,8.447911352399332,2024
unburned,2024-07-31,7332.048479166667,324.3648923183283,12.031516203703703,0.23666109698055884,1.0,1.0,174.74187226407062,5.376762219175149,2024
unburned,2024-08-01,7112.777145833334,420.1913604906953,11.510474537037036,0.1842265012264273,1.0,1.0,166.92483709963093,6.9534883098944045,2024
unburned,2024-08-02,7158.744479166667,481.9327292090157,11.058912037037036,0.17250515069413927,1.0,1.0,165.76809914518725,7.972205758144988,2024
unburned,2024-08-03,7288.438375000001,893.749121245945,11.51349537037037,1.2827321128012084,1.0,1.0,171.0626130838721,15.319169523616495,2024
unburned,2024-08-04,9127.596791666667,1210.1011467972414,13.443888888888889,0.6364528487324997,1.0,1.0,226.74612867480332,20.317763612067964,2024
unburned,2024-08-05,10971.386041666667,438.0181441143292,14.042627314814816,0.4052090372162033,1.0,1.0,277.34930513409824,7.300089141202877,2024
unburned,2024-08-06,11339.174791666666,421.2872458083764,13.931435185185185,0.37843432467007154,1.0,1.0,285.7204597159829,7.015221769633711,2024
unburned,2024-08-07,12124.611666666666,586.8786173217628,14.427766203703705,0.701484759378135,1.0,1.0,309.95165613439656,9.874305791041683,2024
unburned,2024-08-08,12957.699791666666,400.0209942388906,13.892835648148148,0.3447597323833557,1.0,1.0,326.136624981149,6.6539064535743035,2024
unburned,2024-08-09,12876.171666666667,427.0868012543512,12.74148148148148,0.24262016937176312,1.0,1.0,313.3536376167694,7.08086379408827,2024
unburned,2024-08-10,11976.2025,375.56645128930757,11.549039351851853,0.41861480822074176,1.0,1.0,281.3823683950131,6.261949584704546,2024
unburned,2024-08-11,11929.607291666667,439.7104166924274,10.383032407407407,0.2523026174413934,1.0,1.0,270.73723362505336,7.292423173850154,2024
unburned,2024-08-12,12020.531041666667,451.950631634764,10.558229166666665,0.5432179456990969,1.0,1.0,274.23040135259487,7.565686709724607,2024
unburned,2024-08-13,12420.893958333334,503.7250317839081,10.720578703703703,0.4645277079798948,1.0,1.0,284.7383313795606,8.411155051058062,2024
unburned,2024-08-14,12712.811249999999,409.77855131986763,11.267731481481482,0.4392384562411865,1.0,1.0,296.20903209478195,6.8368996653884775,2024
unburned,2024-08-15,12110.018958333334,451.21612831084457,11.439270833333333,0.5168399845888061,1.0,1.0,283.60276593761773,7.547009541926073,2024
unburned,2024-08-16,12928.661041666666,469.5740517054384,11.14511574074074,0.3073185875970554,1.0,1.0,300.1440029371098,7.801465524325821,2024
unburned,2024-08-17,12499.989166666666,513.5942150608514,11.784641203703703,0.5353844297047458,1.0,1.0,295.7430856843465,8.595447194104839,2024
unburned,2024-08-18,13291.775833333333,423.5492637419074,11.235960648148149,0.39581296814246975,1.0,1.0,309.40711438793545,7.056821231229969,2024
unburned,2024-08-19,14185.334583333331,1153.8407801255225,10.319421296296296,0.5761299649873904,1.0,1.0,321.31906190508084,19.33575519830165,2024
unburned,2024-08-20,14169.281458333333,745.6170029793252,10.30357638888889,0.32089975071610227,1.0,1.0,320.8035706215792,12.393021364748725,2024
unburned,2024-08-21,13805.472083333334,391.13570284252995,10.30369212962963,0.15261612832948687,1.0,1.0,312.56772357984835,6.466094103645845,2024
unburned,2024-08-22,14022.989375,320.55135555228884,9.778148148148148,0.14438360228359082,1.0,1.0,312.53817325909796,5.297821187248864,2024
unburned,2024-08-23,14264.513541666667,625.4414337991375,9.974988425925925,0.6508509448077907,1.0,1.0,319.80164910318035,10.506088979714065,2024
unburned,2024-08-24,14393.426458333333,439.5347887932528,10.628437499999999,0.5676062139949681,1.0,1.0,329.05240796916246,7.3635956213822045,2024
unburned,2024-08-25,15029.649583333334,376.332627231512,10.771921296296297,0.38020761945448844,1.0,1.0,345.06897613172265,6.2669996415321645,2024
unburned,2024-08-26,14222.604791666667,477.3198289696485,9.875254629629628,0.36536485356995707,1.0,1.0,317.91102788902,7.944937530444556,2024
unburned,2024-08-27,14027.284791666667,476.4417455582518,10.7890625,1.006442019960561,1.0,1.0,322.21985398900677,8.094719458519906,2024
unburned,2024-08-28,14101.802916666667,870.7172277409753,12.434953703703703,1.2336545667141512,1.0,1.0,340.10220849364447,14.90106799004753,2024
unburned,2024-08-29,14740.932291666666,1015.6547932795166,12.954467592592593,0.6971007291107654,1.0,1.0,360.98321082394983,17.086120953265308,2024
unburned,2024-08-30,14724.797291666668,1015.8794373721165,13.356296296296296,0.6717179753515389,1.0,1.0,364.8554758560793,17.07602176250568,2024
unburned,2024-08-31,15668.026458333334,593.3507190290544,12.896319444444444,0.7231097513083583,1.0,1.0,383.032628728801,9.990110418970978,2024
unburned,2024-09-01,15687.17375,873.8138152451578,12.116527777777778,1.056861695536223,1.0,1.0,374.80514856587763,14.869965760793688,2024
unburned,2024-09-02,15934.595833333333,795.0610942986561,12.115069444444444,0.9647752011131355,1.0,1.0,380.70029619458984,13.490082131465561,2024
unburned,2024-09-03,15973.414791666668,433.56524944651017,11.538611111111111,0.2391558477344855,1.0,1.0,375.18149773856993,7.187473315059812,2024
unburned,2024-09-04,15536.200833333334,363.6294044405082,11.236898148148148,0.3058689861024986,1.0,1.0,361.6630963338409,6.041028613190022,2024
unburned,2024-09-05,15100.307916666667,535.1964175370609,11.806944444444445,0.6430119354798653,1.0,1.0,357.50084952259994,8.987908250659512,2024
unburned,2024-09-06,15492.217499999999,588.6667484781423,12.303171296296297,0.4806418442487245,1.0,1.0,372.1889398066576,9.834582924549263,2024
unburned,2024-09-07,15935.917083333334,480.66073580932346,10.94548611111111,0.36850547781073223,1.0,1.0,367.77054154544913,8.001352688812332,2024
unburned,2024-09-08,15472.879032258064,424.6445511040577,11.040514372163388,1.7137094380468068,1.0,1.0,358.0946312993505,7.379048321799892,2024
